row_id,vertical,business_name,owner_name,city,metro,website,google_rating,google_reviews_count,whatsapp_number,instagram_handle,source_url,source_platform,status,notes
PUN-011,dental_clinic,Benchmark Dental Clinic,Dr. Priyanka Bansal,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/priyanka-bansal-dentist?practice_id=1011192&specialization=Dentist&referrer=doctor_listing&page_uid=032a83ca-620c-4628-8dad-7160c4e28cda,Practo,researched,Wakad; 17 years experience overall; 99% Practo recommendation; 199 patient stories; ₹400 consultation fee
PUN-012,dental_clinic,The Dental Ethics,Dr. Umang Shah,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-umang-shah?practice_id=1147300&specialization=Dentist&referrer=doctor_listing&page_uid=032a83ca-620c-4628-8dad-7160c4e28cda,Practo,researched,NIBM; 15 years experience overall; 98% Practo recommendation; 169 patient stories; ₹500 consultation fee
PUN-013,dental_clinic,Smile and Co. Multi Specialty Dental Clinic,Dr. Rishikesh Parekh,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/rishikesh-parekh-dentist?practice_id=1272106&specialization=Dentist&referrer=doctor_listing&page_uid=032a83ca-620c-4628-8dad-7160c4e28cda,Practo,researched,Kharadi; 17 years experience overall; 67% Practo recommendation; 3 patient stories; ₹300 consultation fee
PUN-014,dental_clinic,DENTAL SOLUTIONS,Dr. Komal Prakash Kamble,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-komal-kamble-padman-dentist?practice_id=1162700&specialization=Dentist&referrer=doctor_listing&page_uid=032a83ca-620c-4628-8dad-7160c4e28cda,Practo,researched,Baner Pashan Link Road; 17 years experience overall; 98% Practo recommendation; 461 patient stories; ₹400 consultation fee
PUN-015,dental_clinic,Dr. Bhirud's Sweet Smile Dental Clinic,Dr. Sandeep Bhirud,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-sandeep-bhirud-dentist?practice_id=662030&specialization=Dentist&referrer=doctor_listing&page_uid=4c3e43c9-5559-4849-8b03-44a9fbebd7c1,Practo,researched,Pimpri-Chinchwad; 37 years experience overall; 98% Practo recommendation; 956 patient stories; ₹500 consultation fee
PUN-016,dental_clinic,Dental Galaxy,Dr. Rahul Kathariya,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-rahul-kathariya-dentist?practice_id=1280238&specialization=Dentist&referrer=doctor_listing&page_uid=4c3e43c9-5559-4849-8b03-44a9fbebd7c1,Practo,researched,Baner; 21 years experience overall; 96% Practo recommendation; 561 patient stories; ₹400 consultation fee
PUN-017,dental_clinic,Dr. Ketkar Dental Clinic,Dr. Mandar Ketkar,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-mandar-ketkar-dentist-2?practice_id=648685&specialization=Dentist&referrer=doctor_listing&page_uid=4c3e43c9-5559-4849-8b03-44a9fbebd7c1,Practo,researched,Koregaon Park; 29 years experience overall; 99% Practo recommendation; 495 patient stories; ₹600 consultation fee
PUN-018,dental_clinic,Enhance Centre For Dental Care And Orthodontics excellence.,Dr. Pritam Dhoka,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-pritam-dhoka-dentist?practice_id=680792&specialization=Dentist&referrer=doctor_listing&page_uid=4c3e43c9-5559-4849-8b03-44a9fbebd7c1,Practo,researched,Swargate; 21 years experience overall; 98% Practo recommendation; 622 patient stories; ₹500 consultation fee
PUN-019,dental_clinic,Dr. Thareja's 32 Perfect Dental Care,Dr. Priyanka Agrawal,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-priyanka-agrawal-1?practice_id=745843&specialization=Dentist&referrer=doctor_listing&page_uid=4c3e43c9-5559-4849-8b03-44a9fbebd7c1,Practo,researched,Kalyani Nagar; 21 years experience overall; 99% Practo recommendation; 343 patient stories; ₹500 consultation fee
PUN-020,dental_clinic,Soulful Dental Care,Dr. Swapnil K. Rachha,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/swapnil-k-rachha-dentist?practice_id=1131149&specialization=Dentist&referrer=doctor_listing&page_uid=4c3e43c9-5559-4849-8b03-44a9fbebd7c1,Practo,researched,Kothrud; 15 years experience overall; 99% Practo recommendation; 604 patient stories; ₹400 consultation fee
PUN-021,dental_clinic,Chauhan's Dental Care,Dr. Vivek Singh Chauhan,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-vivek-singh-chauhan-dentist-1?practice_id=684268&specialization=Dentist&referrer=doctor_listing&page_uid=4c3e43c9-5559-4849-8b03-44a9fbebd7c1,Practo,researched,Baner Road; 21 years experience overall; 97% Practo recommendation; 637 patient stories; ₹700 consultation fee
PUN-022,dental_clinic,The Dental Solutions,Dr. Kaustubh Patil,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/kaustubh-patil-2-dentist?practice_id=687171&specialization=Dentist&referrer=doctor_listing&page_uid=4c3e43c9-5559-4849-8b03-44a9fbebd7c1,Practo,researched,FC Road; 17 years experience overall; 99% Practo recommendation; 334 patient stories; ₹500 consultation fee
PUN-023,dental_clinic,Phadke's Dental Clinic,Dr. Sachin Phadke,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-sachin-phadke-dentist?practice_id=1142296&specialization=Dentist&referrer=doctor_listing&page_uid=0f5d9d11-5b0c-44ed-bb22-d24f7b0fd85b,Practo,researched,Paud Road; 27 years experience overall; 99% Practo recommendation; 103 patient stories; ₹300 consultation fee
PUN-024,dental_clinic,Dr. Bhangale's Dental Clinic,Dr. Prashant Bhangale,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-prashant-bhangale-dentist-1?practice_id=701708&specialization=Dentist&referrer=doctor_listing&page_uid=0f5d9d11-5b0c-44ed-bb22-d24f7b0fd85b,Practo,researched,Kothrud; 27 years experience overall; 98% Practo recommendation; 129 patient stories; ₹300 consultation fee
PUN-025,dental_clinic,Kotadia's Dental Care,Dr. Kinjal Gathani Kotadia,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-kinjal-gathani-kotadia-dentist?practice_id=1179775&specialization=Dentist&referrer=doctor_listing&page_uid=0f5d9d11-5b0c-44ed-bb22-d24f7b0fd85b,Practo,researched,Bibwewadi Kondhwa Road; 15 years experience overall; 100% Practo recommendation; 38 patient stories; ₹300 consultation fee
PUN-026,dental_clinic,Generations Dental,Dr. Shruti Santosh Digholkar,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/gawali-dentist?practice_id=1125184&specialization=Dentist&referrer=doctor_listing&page_uid=0f5d9d11-5b0c-44ed-bb22-d24f7b0fd85b,Practo,researched,Wagholi; 16 years experience overall; 98% Practo recommendation; 40 patient stories; ₹300 consultation fee
PUN-027,dental_clinic,32 Smiles Orthodontic Care,Dr. Milind Darda,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-milind-darda-dentist-3?practice_id=654781&specialization=Dentist&referrer=doctor_listing&page_uid=0f5d9d11-5b0c-44ed-bb22-d24f7b0fd85b,Practo,researched,Shivajinagar; 28 years experience overall; 97% Practo recommendation; 1691 patient stories; ₹500 consultation fee
PUN-028,dental_clinic,Om Dental Clinc,Dr. Ashwini Dalavi,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-ashwini-dalvi-dentist-1?practice_id=1122838&specialization=Dentist&referrer=doctor_listing&page_uid=dde9c0cf-9825-4b34-9516-fef401970725,Practo,researched,Sasanenagar; 22 years experience overall; 98% Practo recommendation; 278 patient stories; ₹500 consultation fee
PUN-029,dental_clinic,Lifeberries Health,Dr. Surbhi Bhatia L,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-surbhi-bhatia-luthra-dentist?practice_id=1445615&specialization=Dentist&referrer=doctor_listing&page_uid=dde9c0cf-9825-4b34-9516-fef401970725,Practo,researched,Viman Nagar; 21 years experience overall; 97% Practo recommendation; 706 patient stories; ₹300 consultation fee
PUN-030,dental_clinic,Happy Kid Dental Clinic and Tongue Tie Center,Dr. Pranil Survashe,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-pranil-survashe-dentist?practice_id=1436425&specialization=Dentist&referrer=doctor_listing&page_uid=dde9c0cf-9825-4b34-9516-fef401970725,Practo,researched,Kharadi; 15 years experience overall; 100% Practo recommendation; 577 patient stories; ₹300 consultation fee
PUN-031,dental_clinic,Cosmotooth Multispeciality Dental And Implant Centre,Dr. Achyut Chinnawar,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-achyut-chinnawar-dentist?practice_id=1279377&specialization=Dentist&referrer=doctor_listing&page_uid=dde9c0cf-9825-4b34-9516-fef401970725,Practo,researched,Wakad; 10 years experience overall; 100% Practo recommendation; 1 patient stories; ₹300 consultation fee
PUN-032,dental_clinic,Health Square,Dr. Kalyani Rahul Kendre,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-kalyani-magandas-dentist?practice_id=1427098&specialization=Dentist&referrer=doctor_listing&page_uid=bcef0f74-b3bc-4726-9ccb-ca38e12a55a2,Practo,researched,Kharadi; 10 years experience overall; 100% Practo recommendation; 1 patient stories; ₹500 consultation fee
PUN-033,dental_clinic,Dent Esthetic Dental Clinic,Dr. Aarushi Adish Saraf,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/aarushi-saraf-1?practice_id=1404139&specialization=Dentist&referrer=doctor_listing&page_uid=bcef0f74-b3bc-4726-9ccb-ca38e12a55a2,Practo,researched,Baner; 12 years experience overall; ₹700 consultation fee
PUN-034,dental_clinic,The Team Dental,Dr. Samidhaa Patil,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/samidhaa-patil-dentist?practice_id=1349281&specialization=Dentist&referrer=doctor_listing&page_uid=bcef0f74-b3bc-4726-9ccb-ca38e12a55a2,Practo,researched,Kharadi; 19 years experience overall; 100% Practo recommendation; 36 patient stories; ₹300 consultation fee
PUN-035,dental_clinic,Noble Hospital,Dr. Akshay Raut,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/akshay-raut-dentist?practice_id=687535&specialization=Dentist&referrer=doctor_listing&page_uid=bcef0f74-b3bc-4726-9ccb-ca38e12a55a2,Practo,researched,Hadapsar; 19 years experience overall; 100% Practo recommendation; 31 patient stories; ₹500 consultation fee
PUN-036,dental_clinic,Aditya Birla Memorial Hospital,Dr. Rashmi Sapkal,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-rashmi-sapkal-dentist?practice_id=1124004&specialization=Dentist&referrer=doctor_listing&page_uid=6be38cff-4180-416b-aa9d-63933a81e8e5,Practo,researched,Pimpri-Chinchwad; 22 years experience overall; 100% Practo recommendation; 1 patient stories; ₹500 consultation fee
PUN-037,dental_clinic,Medicover Hospital,Dr. Roshani Jagannath,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-roshani-jagannath-dentist?practice_id=1434575&specialization=Dentist&referrer=doctor_listing&page_uid=6be38cff-4180-416b-aa9d-63933a81e8e5,Practo,researched,Bhosari; 12 years experience overall; ₹1000 consultation fee
PUN-038,dental_clinic,Ruby Hall Clinic,Dr. Ankit Shah,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-ankit-shah-4-dentist-2?practice_id=672271&specialization=Dentist&referrer=doctor_listing&page_uid=6be38cff-4180-416b-aa9d-63933a81e8e5,Practo,researched,Wanowrie; 18 years experience overall; ₹900 consultation fee
PUN-039,dental_clinic,Tooth Galaxy Dental Care and Implant Centre,Dr. Anushree S. Jaiswal,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-anushree-s-jaiswal-dentist-1?practice_id=1029208&specialization=Dentist&referrer=doctor_listing&page_uid=6be38cff-4180-416b-aa9d-63933a81e8e5,Practo,researched,Baner; 15 years experience overall; 98% Practo recommendation; 530 patient stories; ₹300 consultation fee
PUN-040,dental_clinic,Dental Care & Endodontic Center,Dr. Pragati Mirikar,Pune,Pune,,,,,,https://www.practo.com/pune/doctor/dr-pragati-mirikar-dentist-3?practice_id=1151730&specialization=Dentist&referrer=doctor_listing&page_uid=6be38cff-4180-416b-aa9d-63933a81e8e5,Practo,researched,Wakad; 19 years experience overall; 99% Practo recommendation; 396 patient stories; ₹200 consultation fee
PUN-041,diagnostic_lab,PH Diagnostic Centre,,Pune,Pune,https://www.vijayadiagnostic.com/,,,,,https://www.google.com/maps/search/?api=1&query=PH+Diagnostic+Centre%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-042,diagnostic_lab,Vijaya Diagnostic Centre Pune,,Pune,Pune,https://www.vijayadiagnostic.com/,,,,,https://www.google.com/maps/search/?api=1&query=Vijaya+Diagnostic+Centre+Pune%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-043,diagnostic_lab,Metropolis Healthcare Pune,,Pune,Pune,https://www.metropolisindia.com/,,,,,https://www.google.com/maps/search/?api=1&query=Metropolis+Healthcare+Pune%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-044,diagnostic_lab,Dr Lal PathLabs Pune,,Pune,Pune,https://www.lalpathlabs.com/,,,,,https://www.google.com/maps/search/?api=1&query=Dr+Lal+PathLabs+Pune%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-045,diagnostic_lab,Thyrocare Pune,,Pune,Pune,https://www.thyrocare.com/,,,,,https://www.google.com/maps/search/?api=1&query=Thyrocare+Pune%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-046,diagnostic_lab,Apollo Diagnostics Pune,,Pune,Pune,https://www.apollodiagnostics.in/,,,,,https://www.google.com/maps/search/?api=1&query=Apollo+Diagnostics+Pune%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-047,diagnostic_lab,Suburban Diagnostics Pune,,Pune,Pune,https://www.suburbandiagnostics.com/,,,,,https://www.google.com/maps/search/?api=1&query=Suburban+Diagnostics+Pune%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-048,diagnostic_lab,SRL Diagnostics Pune,,Pune,Pune,https://www.srlworld.com/,,,,,https://www.google.com/maps/search/?api=1&query=SRL+Diagnostics+Pune%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-049,diagnostic_lab,NM Medical Pune,,Pune,Pune,https://www.nmmedical.com/,,,,,https://www.google.com/maps/search/?api=1&query=NM+Medical+Pune%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-050,diagnostic_lab,Golwilkar Metropolis Health Services,,Pune,Pune,https://www.metropolisindia.com/,,,,,https://www.google.com/maps/search/?api=1&query=Golwilkar+Metropolis+Health+Services%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-051,diagnostic_lab,Ruby Hall Clinic Diagnostics,,Pune,Pune,https://rubyhall.com/,,,,,https://www.google.com/maps/search/?api=1&query=Ruby+Hall+Clinic+Diagnostics%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-052,diagnostic_lab,Sahyadri Hospitals Diagnostics Pune,,Pune,Pune,https://sahyadrihospital.com/,,,,,https://www.google.com/maps/search/?api=1&query=Sahyadri+Hospitals+Diagnostics+Pune%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-053,diagnostic_lab,Jehangir Hospital Diagnostics,,Pune,Pune,https://www.jehangirhospital.com/,,,,,https://www.google.com/maps/search/?api=1&query=Jehangir+Hospital+Diagnostics%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-054,diagnostic_lab,Noble Hospital Diagnostics Pune,,Pune,Pune,https://www.noblehrc.com/,,,,,https://www.google.com/maps/search/?api=1&query=Noble+Hospital+Diagnostics+Pune%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-055,diagnostic_lab,Poona Diagnostic Centre,,Pune,Pune,,,,,,https://www.google.com/maps/search/?api=1&query=Poona+Diagnostic+Centre%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-056,diagnostic_lab,Nidan Diagnostics Pune,,Pune,Pune,,,,,,https://www.google.com/maps/search/?api=1&query=Nidan+Diagnostics+Pune%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-057,diagnostic_lab,Aarthi Scans and Labs Pune,,Pune,Pune,https://aarthiscan.com/,,,,,https://www.google.com/maps/search/?api=1&query=Aarthi+Scans+and+Labs+Pune%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-058,diagnostic_lab,Krsnaa Diagnostics Pune,,Pune,Pune,https://krsnaadiagnostics.com/,,,,,https://www.google.com/maps/search/?api=1&query=Krsnaa+Diagnostics+Pune%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-059,diagnostic_lab,Healthians Pune,,Pune,Pune,https://www.healthians.com/,,,,,https://www.google.com/maps/search/?api=1&query=Healthians+Pune%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
PUN-060,diagnostic_lab,Redcliffe Labs Pune,,Pune,Pune,https://redcliffelabs.com/,,,,,https://www.google.com/maps/search/?api=1&query=Redcliffe+Labs+Pune%2C+Pune,Google Maps,researched,Public Google Maps search listing; official website captured where available; rating/phone left blank unless directly verified.
