row_id,vertical,business_name,owner_name,city,metro,website,google_rating,google_reviews_count,whatsapp_number,instagram_handle,source_url,source_platform,status,notes
HYD-DEN-023,dental_clinic,Tooth Needs Speciality Dental Care,Dr. Sudha Chitumalla,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/dr-sudha-chitumalla-dentist?practice_id=679984&specialization=Dentist&referrer=doctor_listing&page_uid=7768ce61-ad58-4a0a-b5fa-af7be8290206,Practo,researched,locality: Banjara Hills; Practo recommendation 95%; Practo patient stories/reviews 64; listed dentist experience 27 yrs
HYD-DEN-024,dental_clinic,K N M Smile Dental Hospital,Dr. Kiran kumar Kotha,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/dr-kiran-gupta-dentist?practice_id=649635&specialization=Dentist&referrer=doctor_listing&page_uid=7768ce61-ad58-4a0a-b5fa-af7be8290206,Practo,researched,locality: Chaitanyapuri; Practo recommendation 95%; Practo patient stories/reviews 146; listed dentist experience 26 yrs
HYD-DEN-025,dental_clinic,DSR Sri Balaji Multispeciality Laser Dental Hospital and Implant Centre,Dr. Santhosh Reddy Duliganti,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/dr-santosh-11-dentist?practice_id=702537&specialization=Dentist&referrer=doctor_listing&page_uid=7768ce61-ad58-4a0a-b5fa-af7be8290206,Practo,researched,locality: Manikonda; Practo recommendation 97%; Practo patient stories/reviews 22; listed dentist experience 22 yrs
HYD-DEN-026,dental_clinic,Smile Miles Dental Hospital,Dr. Srikanth Guduguntla,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/dr-srikanth-guduguntla-dentist?practice_id=666873&specialization=Dentist&referrer=doctor_listing&page_uid=7768ce61-ad58-4a0a-b5fa-af7be8290206,Practo,researched,locality: Begumpet; Practo recommendation 93%; Practo patient stories/reviews 203; listed dentist experience 29 yrs
HYD-DEN-027,dental_clinic,Anita Krishna Dental Clinic,Dr. Aditya Sandeep Kodati,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/dr-k-aditya-sundeep-dentist?practice_id=849644&specialization=Dentist&referrer=doctor_listing&page_uid=7768ce61-ad58-4a0a-b5fa-af7be8290206,Practo,researched,locality: Domalguda; Practo recommendation 98%; Practo patient stories/reviews 163; listed dentist experience 19 yrs
HYD-DEN-028,dental_clinic,Sri Dental Clinic,Dr. Phani Kumar,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/dr-phani-kumar-dentist-1?practice_id=652589&specialization=Dentist&referrer=doctor_listing&page_uid=7768ce61-ad58-4a0a-b5fa-af7be8290206,Practo,researched,locality: Secunderabad; Practo recommendation 98%; Practo patient stories/reviews 674; listed dentist experience 33 yrs
HYD-DEN-029,dental_clinic,Dental City Super Speciality Dental Hospital,Dr. Rajkumar,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/dr-rajkumar-3-dentist?practice_id=1136504&specialization=Dentist&referrer=doctor_listing&page_uid=7768ce61-ad58-4a0a-b5fa-af7be8290206,Practo,researched,locality: East Marredpally; Practo recommendation 99%; Practo patient stories/reviews 141; listed dentist experience 18 yrs
HYD-DEN-030,dental_clinic,Urban Dental Wellness,Dr. Anwesh Ganapurapu,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/dr-anwesh-ganapurapu-dentist?practice_id=1265617&specialization=Dentist&referrer=doctor_listing&page_uid=7768ce61-ad58-4a0a-b5fa-af7be8290206,Practo,researched,locality: Kondapur; Practo recommendation 98%; Practo patient stories/reviews 43; listed dentist experience 17 yrs
HYD-DEN-031,dental_clinic,Ekadanta Dental Care,Dr. Swetha Moravineni,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/swetha-moravineni-1-dentist?practice_id=1365034&specialization=Dentist&referrer=doctor_listing&page_uid=7768ce61-ad58-4a0a-b5fa-af7be8290206,Practo,researched,locality: Kondapur; Practo recommendation 100%; Practo patient stories/reviews 392; listed dentist experience 10 yrs
HYD-DEN-032,dental_clinic,Danta Vaidhya - The Dental Studio,Dr. Akula Lakshmi Prasanna,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/akula-lakshmi-prasanna-dentist?practice_id=1405542&specialization=Dentist&referrer=doctor_listing&page_uid=7768ce61-ad58-4a0a-b5fa-af7be8290206,Practo,researched,locality: Kukatpally; Practo recommendation 99%; Practo patient stories/reviews 365; listed dentist experience 9 yrs
HYD-DEN-033,dental_clinic,KJS Dental Hospital,Dr. M Shylaja,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/dr-m-shylaja-dentist?practice_id=654751&specialization=Dentist&referrer=doctor_listing&page_uid=da9a0b1f-db1a-4218-8179-2c51ab8f1522,Practo,researched,locality: AS Rao Nagar; Practo recommendation 95%; Practo patient stories/reviews 290; listed dentist experience 14 yrs
HYD-DEN-034,dental_clinic,Prashanth Dental world class Dental centre,Dr. A Hari Priya,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/dr-hari-priya-dentist?practice_id=688055&specialization=Dentist&referrer=doctor_listing&page_uid=da9a0b1f-db1a-4218-8179-2c51ab8f1522,Practo,researched,locality: Vanasthalipuram; Practo recommendation 93%; Practo patient stories/reviews 15; listed dentist experience 19 yrs
HYD-DEN-035,dental_clinic,Dr. Lavanya Dental & Implant Centre,Dr. Lavanya B,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/dr-lavanya-b-dentist?practice_id=723408&specialization=Dentist&referrer=doctor_listing&page_uid=da9a0b1f-db1a-4218-8179-2c51ab8f1522,Practo,researched,locality: Madhapur; Practo recommendation 93%; Practo patient stories/reviews 315; listed dentist experience 20 yrs
HYD-DEN-036,dental_clinic,Star Multi Speciality Dental Clinic,Dr. Ershad,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/ershad-dentist?practice_id=651270&specialization=Dentist&referrer=doctor_listing&page_uid=da9a0b1f-db1a-4218-8179-2c51ab8f1522,Practo,researched,locality: Madinaguda; Practo recommendation 100%; Practo patient stories/reviews 68; listed dentist experience 18 yrs
HYD-DEN-037,dental_clinic,Dent-O-Health,Dr. Kanika Gupta,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/kanika-gupta-1?practice_id=1154291&specialization=Dentist&referrer=doctor_listing&page_uid=da9a0b1f-db1a-4218-8179-2c51ab8f1522,Practo,researched,locality: Tolichowki; Practo recommendation 100%; Practo patient stories/reviews 103; listed dentist experience 14 yrs
HYD-DEN-038,dental_clinic,MK Dental,Dr. Mohan Krishna Badisa,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/mohan-krishna-badisa-dentist?practice_id=1303206&specialization=Dentist&referrer=doctor_listing&page_uid=da9a0b1f-db1a-4218-8179-2c51ab8f1522,Practo,researched,locality: KPHB; Practo recommendation 96%; Practo patient stories/reviews 50; listed dentist experience 14 yrs
HYD-DEN-039,dental_clinic,Mulberry Dental And Gynecology Clinic,Dr. Arjun Thiruvaipati,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/arjun-thiruvaipati-dentist?practice_id=1398153&specialization=Dentist&referrer=doctor_listing&page_uid=da9a0b1f-db1a-4218-8179-2c51ab8f1522,Practo,researched,locality: Nallagandla; Practo recommendation 97%; Practo patient stories/reviews 37; listed dentist experience 14 yrs
HYD-DEN-040,dental_clinic,LuxCare Dental,Dr. Syed Muzakkir,Hyderabad,Hyderabad,,,,,,https://www.practo.com/hyderabad/doctor/syed-muzakkir-dentist?practice_id=1359199&specialization=Dentist&referrer=doctor_listing&page_uid=da9a0b1f-db1a-4218-8179-2c51ab8f1522,Practo,researched,locality: Attapur; Practo recommendation 100%; Practo patient stories/reviews 45; listed dentist experience 7 yrs
HYD-LAB-001,diagnostic_lab,Apollo Diagnostics,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Apollo%20Diagnostics%20Hyderabad,Google Maps,researched,Multi-city diagnostic brand; Hyderabad centres visible via public Google Maps search; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-002,diagnostic_lab,Vijaya Diagnostic Centre,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Vijaya%20Diagnostic%20Centre%20Hyderabad,Google Maps,researched,Large Hyderabad-origin diagnostic chain; many branches; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-003,diagnostic_lab,Lucid Medical Diagnostics,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Lucid%20Medical%20Diagnostics%20Hyderabad,Google Maps,researched,Hyderabad diagnostic/imaging centre with multiple public listings; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-004,diagnostic_lab,Tesla Diagnostics,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Tesla%20Diagnostics%20Hyderabad,Google Maps,researched,Diagnostic and imaging centre; Hyderabad public listings; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-005,diagnostic_lab,Tapadia Diagnostic Centre,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Tapadia%20Diagnostic%20Centre%20Hyderabad,Google Maps,researched,Established local diagnostic centre; public map listing; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-006,diagnostic_lab,MedQuest Diagnostics,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=MedQuest%20Diagnostics%20Hyderabad,Google Maps,researched,Hyderabad diagnostic centre; public listing; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-007,diagnostic_lab,Tenet Diagnostics,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Tenet%20Diagnostics%20Hyderabad,Google Maps,researched,Diagnostics/imaging centre; public listings in Hyderabad; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-008,diagnostic_lab,Elbit Medical Diagnostics,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Elbit%20Medical%20Diagnostics%20Hyderabad,Google Maps,researched,Hyderabad medical diagnostics centre; public listing; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-009,diagnostic_lab,Aarthi Scans and Labs,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Aarthi%20Scans%20and%20Labs%20Hyderabad,Google Maps,researched,National diagnostics/imaging chain with Hyderabad listing; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-010,diagnostic_lab,Dr Lal PathLabs,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Dr%20Lal%20PathLabs%20Hyderabad,Google Maps,researched,National pathology chain; Hyderabad collection centres; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-011,diagnostic_lab,Metropolis Healthcare,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Metropolis%20Healthcare%20Hyderabad,Google Maps,researched,National diagnostics chain; Hyderabad centres; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-012,diagnostic_lab,SRL Diagnostics,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=SRL%20Diagnostics%20Hyderabad,Google Maps,researched,National diagnostics chain; Hyderabad centres; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-013,diagnostic_lab,Thyrocare,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Thyrocare%20Hyderabad,Google Maps,researched,National pathology chain; Hyderabad collection centres; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-014,diagnostic_lab,MedPlus Diagnostics,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=MedPlus%20Diagnostics%20Hyderabad,Google Maps,researched,Hyderabad-linked healthcare brand with diagnostics presence; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-015,diagnostic_lab,Redcliffe Labs,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Redcliffe%20Labs%20Hyderabad,Google Maps,researched,Diagnostics chain; Hyderabad public listings; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-016,diagnostic_lab,Healthians,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Healthians%20Hyderabad%20diagnostic,Google Maps,researched,Home diagnostics provider serving Hyderabad; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-017,diagnostic_lab,Pathcare Labs,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Pathcare%20Labs%20Hyderabad,Google Maps,researched,Hyderabad pathology/diagnostic lab public listing; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-018,diagnostic_lab,Matrix Diagnostics,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Matrix%20Diagnostics%20Hyderabad,Google Maps,researched,Hyderabad diagnostic centre public listing; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-019,diagnostic_lab,Medcis Pathlabs,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Medcis%20Pathlabs%20Hyderabad,Google Maps,researched,Hyderabad pathology lab public listing; phone/WhatsApp not captured unless directly visible in source listing
HYD-LAB-020,diagnostic_lab,Focus Diagnostics,,Hyderabad,Hyderabad,,,,,,https://www.google.com/maps/search/?api=1&query=Focus%20Diagnostics%20Hyderabad,Google Maps,researched,Hyderabad diagnostic centre public listing; phone/WhatsApp not captured unless directly visible in source listing
